Time,Steps,TimePerStep,Error
17826460, 3841587, 4.64039, 0.0947085812114
20072626, 4147547, 4.83963798361, 0.0947085812114
19457919, 4072773, 4.77756039927, 0.0947085812114
23658847, 5066491, 4.66967117873, 0.0947085812114
19640030, 4392969, 4.4707872967, 0.0947085812114
17460701, 3592565, 4.8602324523, 0.0947085812114
25598028, 5010973, 5.10839471695, 0.0947085812114
17063283, 3682575, 4.63351948025, 0.0947085812114
7568336, 1623665, 4.66126694854, 0.0947085812114
20510668, 4148367, 4.94427518105, 0.0947085812114
25553798, 5396543, 4.73521623009, 0.0947085812114
18468070, 4205337, 4.39157908153, 0.0947085812114
21392452, 4577475, 4.67341755007, 0.0947085812114
18949958, 3957409, 4.78847599528, 0.0947085812114
17445386, 3984247, 4.37859048397, 0.0947085812114
18045499, 4054131, 4.45113860406, 0.0947085812114
14502286, 3265413, 4.44117972214, 0.0947085812114
17893503, 3797637, 4.71174654134, 0.0947085812114
15946526, 3497873, 4.55892080702, 0.0947085812114
23018542, 4949343, 4.65082779674, 0.0947085812114
18428233, 3849161, 4.78759734914, 0.0947085812114
16131175, 3450293, 4.67530583634, 0.0947085812114
19661847, 4195757, 4.68612624611, 0.0947085812114
17826490, 3665917, 4.86276421425, 0.0947085812114
18593981, 4122359, 4.51051958357, 0.0947085812114
20303394, 4276195, 4.74800470979, 0.0947085812114
14676171, 3231185, 4.54203983987, 0.0947085812114
21192841, 4541939, 4.66603382388, 0.0947085812114
17469494, 3567659, 4.89662661146, 0.0947085812114
15682481, 3455359, 4.53859671311, 0.0947085812114
20753201, 4468283, 4.64455832363, 0.0947085812114
17820919, 3501721, 5.08918871606, 0.0947085812114
16733736, 3446525, 4.85524869252, 0.0947085812114
19479200, 4290159, 4.54043777865, 0.0947085812114
16005618, 3555135, 4.502112578, 0.0947085812114
17068185, 3795263, 4.49723378854, 0.0947085812114
16642646, 3651089, 4.55826905342, 0.0947085812114
17090669, 3522559, 4.8517765068, 0.0947085812114
19090524, 3965003, 4.81475650838, 0.0947085812114
20260371, 4377207, 4.62860700899, 0.0947085812114
16432505, 3492355, 4.7052791025, 0.0947085812114
6769459, 1344925, 5.03333568786, 0.0947085812114
19246591, 4252031, 4.52644653814, 0.0947085812114
22151112, 4752147, 4.66128509914, 0.0947085812114
19326801, 3730417, 5.18086878759, 0.0947085812114
19559975, 4179479, 4.68000317743, 0.0947085812114
6193202, 1272197, 4.86811555129, 0.0947085812114
18657336, 3892365, 4.79331614584, 0.0947085812114
18020626, 3987571, 4.51919878041, 0.0947085812114
21339824, 4698483, 4.54185404097, 0.0947085812114
18136649, 3925921, 4.61972, 0.0947085812114
16777565, 3732909, 4.49450147325, 0.0947085812114
16667787, 3740325, 4.45624029997, 0.0947085812114
18142143, 3929243, 4.61721074517, 0.0947085812114
16587013, 3480915, 4.76513014538, 0.0947085812114
15932986, 3245295, 4.90956476992, 0.0947085812114
19613488, 4418989, 4.43845594547, 0.0947085812114
13805350, 2801505, 4.92783343239, 0.0947085812114
6065266, 1282159, 4.73051002255, 0.0947085812114
20394065, 4177407, 4.88199138844, 0.0947085812114
5705594, 1088755, 5.24047558909, 0.0947085812114
16362842, 3616523, 4.52446783831, 0.0947085812114
17648743, 3789527, 4.65724165575, 0.0947085812114
17187285, 3880465, 4.42918181197, 0.0947085812114
5995088, 1116161, 5.37116777956, 0.0947085812114
18025007, 3735461, 4.82537684104, 0.0947085812114
17853096, 3657627, 4.88105976908, 0.0947085812114
15619070, 3331093, 4.68887239113, 0.0947085812114
16585128, 3686033, 4.49945184973, 0.0947085812114
15922859, 3637951, 4.37687560937, 0.0947085812114
18501086, 3824513, 4.83750114067, 0.0947085812114
19706325, 4073315, 4.83790843576, 0.0947085812114
17026931, 3552797, 4.79254260798, 0.0947085812114
19853965, 4273753, 4.64555742927, 0.0947085812114
16640608, 3442183, 4.8343182219, 0.0947085812114
20855912, 4314719, 4.83366634073, 0.0947085812114
20058197, 4085485, 4.90962443871, 0.0947085812114
19774394, 4152543, 4.76199620329, 0.0947085812114
19362253, 4173161, 4.63970908383, 0.0947085812114
17862562, 3832045, 4.66136540672, 0.0947085812114
34200067, 6888533, 4.9647823419, 0.0947085812114
6954835, 1593731, 4.36387006339, 0.0947085812114
19653333, 4299287, 4.57130054356, 0.0947085812114
18526919, 3748219, 4.94285926196, 0.0947085812114
14937842, 3231413, 4.62269663457, 0.0947085812114
19134578, 4266717, 4.48461381432, 0.0947085812114
17346757, 3903101, 4.44435258017, 0.0947085812114
20342125, 4584721, 4.43693847455, 0.0947085812114
23768721, 5294729, 4.48912890537, 0.0947085812114
20096571, 4356097, 4.61343514619, 0.0947085812114
17732534, 3543341, 5.0044672528, 0.0947085812114
17214846, 3696819, 4.65666455404, 0.0947085812114
17711637, 3817447, 4.63965498408, 0.0947085812114
18822708, 4289521, 4.38806757211, 0.0947085812114
19240588, 4190245, 4.59175728388, 0.0947085812114
18514934, 3943059, 4.69557620112, 0.0947085812114
16278734, 3401381, 4.78591901348, 0.0947085812114
18076368, 3724983, 4.85273838834, 0.0947085812114
18271176, 4066795, 4.4927703511, 0.0947085812114
21736680, 4349079, 4.99799612746, 0.0947085812114
