Time,Steps,TimePerStep,Error
2323288, 2672417, 0.869358, 2.71567768273e-10
4291303, 2672385, 1.60579519792, 2.71567768273e-10
3481771, 2672387, 1.30286930748, 2.71567768273e-10
4500876, 2672387, 1.68421564691, 2.71567768273e-10
3212846, 2672385, 1.20223919832, 2.71567768273e-10
4740913, 2672389, 1.77403551654, 2.71567768273e-10
2897924, 2672389, 1.0843945249, 2.71567768273e-10
3444964, 2672391, 1.28909429795, 2.71567768273e-10
3752034, 2672385, 1.40400204312, 2.71567768273e-10
3365137, 2672389, 1.25922423719, 2.71567768273e-10
3651943, 2672393, 1.36654414227, 2.71567768273e-10
4182647, 2672387, 1.56513521432, 2.71567768273e-10
4192477, 2672385, 1.56881474788, 2.71567768273e-10
4781689, 2672387, 1.78929511332, 2.71567768273e-10
3907028, 2672385, 1.46200042284, 2.71567768273e-10
3192049, 2672387, 1.19445611732, 2.71567768273e-10
3477840, 2672385, 1.30139931185, 2.71567768273e-10
4268023, 2672385, 1.59708387826, 2.71567768273e-10
3670314, 2672389, 1.37342056115, 2.71567768273e-10
3247952, 2672387, 1.21537486898, 2.71567768273e-10
2381990, 2672387, 0.891334226667, 2.71567768273e-10
3595949, 2672389, 1.34559339976, 2.71567768273e-10
3785354, 2672385, 1.41647030649, 2.71567768273e-10
3666599, 2672387, 1.37203144604, 2.71567768273e-10
3278703, 2672387, 1.22688181016, 2.71567768273e-10
4132818, 2672387, 1.54648933706, 2.71567768273e-10
3777984, 2672387, 1.41371141231, 2.71567768273e-10
3841754, 2672387, 1.43757397413, 2.71567768273e-10
3854793, 2672385, 1.44245421225, 2.71567768273e-10
4342213, 2672391, 1.62484194865, 2.71567768273e-10
2472567, 2672389, 0.925227203076, 2.71567768273e-10
3969620, 2672385, 1.48542219777, 2.71567768273e-10
4367206, 2672387, 1.63419669382, 2.71567768273e-10
3437770, 2672393, 1.28640136387, 2.71567768273e-10
4437823, 2672385, 1.66062262735, 2.71567768273e-10
3776866, 2672385, 1.41329411743, 2.71567768273e-10
3300771, 2672385, 1.23514052055, 2.71567768273e-10
3483298, 2672385, 1.30344168224, 2.71567768273e-10
4024587, 2672389, 1.50598846201, 2.71567768273e-10
3752723, 2672385, 1.40425986525, 2.71567768273e-10
3947433, 2672395, 1.47711434874, 2.71567768273e-10
3430692, 2672385, 1.28375664435, 2.71567768273e-10
3993032, 2672389, 1.49418067504, 2.71567768273e-10
4081194, 2672385, 1.52717291857, 2.71567768273e-10
3740636, 2672385, 1.3997369391, 2.71567768273e-10
3932416, 2672385, 1.47150055101, 2.71567768273e-10
3710948, 2672387, 1.3886267221, 2.71567768273e-10
2550668, 2672385, 0.954453793147, 2.71567768273e-10
3689472, 2672389, 1.38058942766, 2.71567768273e-10
3246002, 2672385, 1.21464609328, 2.71567768273e-10
3288444, 2672387, 1.23052686606, 2.71567768273e-10
3494754, 2672387, 1.30772751102, 2.71567768273e-10
3671015, 2672389, 1.37368287326, 2.71567768273e-10
3192567, 2672389, 1.19464905745, 2.71567768273e-10
3577314, 2672385, 1.33862224193, 2.71567768273e-10
3436243, 2672387, 1.2858328528, 2.71567768273e-10
3548973, 2672385, 1.32801710831, 2.71567768273e-10
3479508, 2672387, 1.30202249899, 2.71567768273e-10
4265078, 2672385, 1.59598186639, 2.71567768273e-10
3940850, 2672387, 1.47465542977, 2.71567768273e-10
3711960, 2672385, 1.3890064493, 2.71567768273e-10
3490117, 2672385, 1.30599333554, 2.71567768273e-10
3880554, 2672387, 1.45209282937, 2.71567768273e-10
3649002, 2672387, 1.36544669616, 2.71567768273e-10
3601354, 2672391, 1.34761492611, 2.71567768273e-10
3338367, 2672385, 1.24920885277, 2.71567768273e-10
4172675, 2672387, 1.56140371885, 2.71567768273e-10
3717769, 2672389, 1.39117808074, 2.71567768273e-10
4050565, 2672387, 1.51571048654, 2.71567768273e-10
3700937, 2672387, 1.38488063293, 2.71567768273e-10
3756927, 2672385, 1.40583299188, 2.71567768273e-10
3258348, 2672385, 1.21926593661, 2.71567768273e-10
4559493, 2672391, 1.7061474163, 2.71567768273e-10
2317644, 2672385, 0.86725677625, 2.71567768273e-10
3386422, 2672387, 1.26718996912, 2.71567768273e-10
3535423, 2672385, 1.3229467311, 2.71567768273e-10
3567116, 2672385, 1.33480617501, 2.71567768273e-10
3708423, 2672385, 1.38768291245, 2.71567768273e-10
3541424, 2672389, 1.32519030725, 2.71567768273e-10
3711736, 2672387, 1.38892158958, 2.71567768273e-10
3881219, 2672385, 1.4523427575, 2.71567768273e-10
3361129, 2672387, 1.25772539681, 2.71567768273e-10
3362812, 2672387, 1.25835517086, 2.71567768273e-10
4245280, 2672385, 1.5885735027, 2.71567768273e-10
3266735, 2672385, 1.22240433171, 2.71567768273e-10
3590506, 2672385, 1.34355865641, 2.71567768273e-10
2527214, 2672387, 0.945676655365, 2.71567768273e-10
1964279, 2672385, 0.735028448371, 2.71567768273e-10
2870147, 2672385, 1.07400206183, 2.71567768273e-10
