Time,Steps,TimePerStep,Error
5153569, 2672385, 1.92845, 2.71567768273e-10
5055863, 2672385, 1.89189169974, 2.71567768273e-10
4817025, 2672385, 1.80251909811, 2.71567768273e-10
4778308, 2672385, 1.7880312904, 2.71567768273e-10
4812551, 2672385, 1.80084493814, 2.71567768273e-10
4801884, 2672385, 1.79685337255, 2.71567768273e-10
5869977, 2672385, 2.19653118843, 2.71567768273e-10
5869673, 2672385, 2.19641743237, 2.71567768273e-10
4765421, 2672385, 1.78320900619, 2.71567768273e-10
4808708, 2672385, 1.79940689684, 2.71567768273e-10
4910108, 2672385, 1.83735053145, 2.71567768273e-10
5240583, 2672385, 1.96101347673, 2.71567768273e-10
5888391, 2672385, 2.20342166267, 2.71567768273e-10
5951117, 2672385, 2.22689358008, 2.71567768273e-10
5923211, 2672385, 2.21645122241, 2.71567768273e-10
5744788, 2672385, 2.14968576758, 2.71567768273e-10
5769701, 2672385, 2.15900815189, 2.71567768273e-10
4881715, 2672385, 1.82672593956, 2.71567768273e-10
4704887, 2672385, 1.76055732988, 2.71567768273e-10
4668090, 2672385, 1.74678798152, 2.71567768273e-10
4736478, 2672385, 1.77237860563, 2.71567768273e-10
4816984, 2672385, 1.80250375601, 2.71567768273e-10
4757670, 2672385, 1.78030860074, 2.71567768273e-10
5666647, 2672385, 2.12044559448, 2.71567768273e-10
5769960, 2672385, 2.15910506907, 2.71567768273e-10
5693489, 2672385, 2.13048980592, 2.71567768273e-10
5741686, 2672385, 2.14852500669, 2.71567768273e-10
5815031, 2672385, 2.1759705282, 2.71567768273e-10
5724090, 2672385, 2.14194062607, 2.71567768273e-10
5610503, 2672385, 2.09943664554, 2.71567768273e-10
5628558, 2672385, 2.10619278285, 2.71567768273e-10
5672069, 2672385, 2.12247449376, 2.71567768273e-10
5712768, 2672385, 2.13770396107, 2.71567768273e-10
5693807, 2672385, 2.13060880075, 2.71567768273e-10
5674158, 2672385, 2.1232561925, 2.71567768273e-10
5731638, 2672385, 2.1447650694, 2.71567768273e-10
5746171, 2672385, 2.15020328284, 2.71567768273e-10
5760677, 2672385, 2.15563139293, 2.71567768273e-10
5767987, 2672385, 2.15836677724, 2.71567768273e-10
5124672, 2672385, 1.91763986102, 2.71567768273e-10
4628573, 2672385, 1.73200081575, 2.71567768273e-10
4687053, 2672385, 1.75388389023, 2.71567768273e-10
4742328, 2672385, 1.77456766147, 2.71567768273e-10
4955968, 2672385, 1.85451123248, 2.71567768273e-10
4902480, 2672385, 1.83449615231, 2.71567768273e-10
4744124, 2672385, 1.77523972032, 2.71567768273e-10
4708512, 2672385, 1.7619137961, 2.71567768273e-10
4713490, 2672385, 1.76377655166, 2.71567768273e-10
5671159, 2672385, 2.12213397396, 2.71567768273e-10
4779083, 2672385, 1.78832129353, 2.71567768273e-10
5140142, 2672385, 1.92342869759, 2.71567768273e-10
5347959, 2672385, 2.00119331608, 2.71567768273e-10
6016860, 2672385, 2.25149445159, 2.71567768273e-10
5862892, 2672385, 2.19387999858, 2.71567768273e-10
5924481, 2672385, 2.21692645334, 2.71567768273e-10
5813074, 2672385, 2.17523822353, 2.71567768273e-10
5553956, 2672385, 2.07827689498, 2.71567768273e-10
5768945, 2672385, 2.15872525852, 2.71567768273e-10
4841838, 2672385, 1.81180406266, 2.71567768273e-10
4851844, 2672385, 1.81554828365, 2.71567768273e-10
4798408, 2672385, 1.79555266176, 2.71567768273e-10
4823557, 2672385, 1.8049633567, 2.71567768273e-10
4821898, 2672385, 1.80434256292, 2.71567768273e-10
4799358, 2672385, 1.79590814946, 2.71567768273e-10
4724234, 2672385, 1.76779693046, 2.71567768273e-10
5499424, 2672385, 2.05787115255, 2.71567768273e-10
4923533, 2672385, 1.84237413397, 2.71567768273e-10
5112044, 2672385, 1.91291449398, 2.71567768273e-10
5444432, 2672385, 2.03729327922, 2.71567768273e-10
5862290, 2672385, 2.19365473163, 2.71567768273e-10
5804534, 2672385, 2.1720425762, 2.71567768273e-10
5777424, 2672385, 2.16189807981, 2.71567768273e-10
4904321, 2672385, 1.83518505006, 2.71567768273e-10
5018969, 2672385, 1.87808605422, 2.71567768273e-10
5539950, 2672385, 2.07303588368, 2.71567768273e-10
5622977, 2672385, 2.10410438616, 2.71567768273e-10
5919654, 2672385, 2.21512020162, 2.71567768273e-10
5873211, 2672385, 2.19774134341, 2.71567768273e-10
5878487, 2672385, 2.19971560984, 2.71567768273e-10
5795065, 2672385, 2.16849929932, 2.71567768273e-10
5840359, 2672385, 2.18544820451, 2.71567768273e-10
4847999, 2672385, 1.81410949395, 2.71567768273e-10
5751626, 2672385, 2.15224453063, 2.71567768273e-10
5827908, 2672385, 2.18078907044, 2.71567768273e-10
5676900, 2672385, 2.12428224227, 2.71567768273e-10
4967673, 2672385, 1.85889121515, 2.71567768273e-10
4714763, 2672385, 1.76425290518, 2.71567768273e-10
5408349, 2672385, 2.02379110794, 2.71567768273e-10
6014286, 2672385, 2.25053126701, 2.71567768273e-10
5914480, 2672385, 2.21318410334, 2.71567768273e-10
4995908, 2672385, 1.86945668382, 2.71567768273e-10
5817742, 2672385, 2.17698497784, 2.71567768273e-10
5917985, 2672385, 2.21449566586, 2.71567768273e-10
5095808, 2672385, 1.90683902207, 2.71567768273e-10
4928381, 2672385, 1.84418824383, 2.71567768273e-10
4872718, 2672385, 1.82335928394, 2.71567768273e-10
5636328, 2672385, 2.10910029805, 2.71567768273e-10
5657969, 2672385, 2.11719830788, 2.71567768273e-10
5599565, 2672385, 2.09534367241, 2.71567768273e-10
5639947, 2672385, 2.11045451909, 2.71567768273e-10
