Time,Steps,TimePerStep,Error
4458311, 2672389, 1.66829, 2.71567768273e-10
4420176, 2672387, 1.6540179248, 2.71567768273e-10
4388082, 2672389, 1.64200720778, 2.71567768273e-10
4405069, 2672389, 1.64836369256, 2.71567768273e-10
4450581, 2672389, 1.66539414733, 2.71567768273e-10
4454148, 2672387, 1.66673015548, 2.71567768273e-10
4426938, 2672393, 1.65654452769, 2.71567768273e-10
4373987, 2672393, 1.63673045095, 2.71567768273e-10
4457466, 2672389, 1.66797049382, 2.71567768273e-10
4466510, 2672391, 1.67135348083, 2.71567768273e-10
4403465, 2672389, 1.64776348054, 2.71567768273e-10
4432866, 2672385, 1.65876772995, 2.71567768273e-10
4390517, 2672387, 1.64291960708, 2.71567768273e-10
4392760, 2672389, 1.64375770144, 2.71567768273e-10
4393707, 2672385, 1.64411452691, 2.71567768273e-10
4404350, 2672387, 1.64809587833, 2.71567768273e-10
4399719, 2672385, 1.64636420276, 2.71567768273e-10
4393390, 2672387, 1.64399467592, 2.71567768273e-10
4401175, 2672393, 1.6469041043, 2.71567768273e-10
4435506, 2672391, 1.65975188511, 2.71567768273e-10
4464798, 2672385, 1.67071660708, 2.71567768273e-10
4511322, 2672391, 1.68812198514, 2.71567768273e-10
4342774, 2672387, 1.62505430538, 2.71567768273e-10
4349180, 2672391, 1.62744897734, 2.71567768273e-10
4375753, 2672389, 1.63739373272, 2.71567768273e-10
4436900, 2672391, 1.66027351537, 2.71567768273e-10
4359499, 2672387, 1.63131275523, 2.71567768273e-10
4396197, 2672387, 1.64504504774, 2.71567768273e-10
4360055, 2672385, 1.63152202995, 2.71567768273e-10
4370401, 2672387, 1.63539225419, 2.71567768273e-10
4391488, 2672387, 1.64328295266, 2.71567768273e-10
4433848, 2672387, 1.65913395028, 2.71567768273e-10
4403832, 2672389, 1.64790081085, 2.71567768273e-10
4400508, 2672385, 1.64665944465, 2.71567768273e-10
4344375, 2672385, 1.62565461189, 2.71567768273e-10
4387870, 2672387, 1.64192910682, 2.71567768273e-10
4390119, 2672385, 1.64277190599, 2.71567768273e-10
4402575, 2672385, 1.64743291105, 2.71567768273e-10
4414020, 2672385, 1.65171560236, 2.71567768273e-10
4302260, 2672399, 1.60988684699, 2.71567768273e-10
4468255, 2672387, 1.67200895679, 2.71567768273e-10
4380535, 2672391, 1.63918191612, 2.71567768273e-10
4331092, 2672391, 1.62068050671, 2.71567768273e-10
4410658, 2672387, 1.6504563149, 2.71567768273e-10
4226642, 2672391, 1.58159565722, 2.71567768273e-10
4394668, 2672387, 1.64447290007, 2.71567768273e-10
4361843, 2672387, 1.6321898737, 2.71567768273e-10
4372718, 2672387, 1.63625926933, 2.71567768273e-10
4416122, 2672387, 1.65250092894, 2.71567768273e-10
4399726, 2672393, 1.64636189363, 2.71567768273e-10
4413379, 2672389, 1.6514732698, 2.71567768273e-10
4399674, 2672387, 1.64634613175, 2.71567768273e-10
4436722, 2672391, 1.66020690835, 2.71567768273e-10
4412277, 2672385, 1.65106337597, 2.71567768273e-10
4360124, 2672393, 1.63154296542, 2.71567768273e-10
4326839, 2672389, 1.61909025969, 2.71567768273e-10
