Time,Steps,TimePerStep,Error
8637382, 2652623, 3.25617, 0.0947085812114
8613971, 2656171, 3.24300318014, 0.0947085812114
8610957, 2660245, 3.23690374383, 0.0947085812114
8604907, 2655473, 3.24044228655, 0.0947085812114
8608565, 2655993, 3.24118512361, 0.0947085812114
8603079, 2650299, 3.24607864999, 0.0947085812114
8605718, 2655921, 3.24020104514, 0.0947085812114
8608099, 2653081, 3.24456697704, 0.0947085812114
8646709, 2649757, 3.26320828665, 0.0947085812114
8613251, 2659019, 3.23925891466, 0.0947085812114
8659053, 2663439, 3.25107990083, 0.0947085812114
8602341, 2655949, 3.23889540048, 0.0947085812114
8597253, 2654657, 3.23855511277, 0.0947085812114
8625984, 2660929, 3.24171896356, 0.0947085812114
8648500, 2666387, 3.24352766496, 0.0947085812114
8600731, 2649931, 3.24564337713, 0.0947085812114
8589752, 2653499, 3.23714160058, 0.0947085812114
8610435, 2653805, 3.24456205335, 0.0947085812114
8611288, 2657443, 3.24044128134, 0.0947085812114
8622727, 2649753, 3.25416255779, 0.0947085812114
8652925, 2653195, 3.26132266946, 0.0947085812114
8650909, 2656389, 3.25664238182, 0.0947085812114
8662401, 2654375, 3.26344280669, 0.0947085812114
8625096, 2653423, 3.25055447247, 0.0947085812114
8656509, 2653623, 3.26214726056, 0.0947085812114
8652305, 2644945, 3.27126083907, 0.0947085812114
8624886, 2657149, 3.24591733471, 0.0947085812114
8597540, 2655149, 3.23806309928, 0.0947085812114
8623806, 2662277, 3.239259476, 0.0947085812114
8605392, 2652913, 3.2437520567, 0.0947085812114
8615413, 2658497, 3.24070818963, 0.0947085812114
8606981, 2655253, 3.24149186537, 0.0947085812114
8620869, 2661789, 3.23874995351, 0.0947085812114
8630449, 2663161, 3.24067865217, 0.0947085812114
8646979, 2657279, 3.25407268111, 0.0947085812114
8607563, 2658357, 3.23792590687, 0.0947085812114
8634503, 2656557, 3.25026076986, 0.0947085812114
8612814, 2661697, 3.23583563418, 0.0947085812114
8606513, 2656997, 3.23918807586, 0.0947085812114
8607910, 2653659, 3.2437890475, 0.0947085812114
8599733, 2647547, 3.24818898399, 0.0947085812114
8606251, 2656989, 3.23909922096, 0.0947085812114
8593943, 2655499, 3.23628176851, 0.0947085812114
8680015, 2674815, 3.24508984734, 0.0947085812114
8648481, 2665373, 3.24475448652, 0.0947085812114
8598853, 2653865, 3.24012449767, 0.0947085812114
8615531, 2659421, 3.23962659541, 0.0947085812114
8593033, 2651467, 3.24085987116, 0.0947085812114
8579911, 2650109, 3.23756909621, 0.0947085812114
8599215, 2654681, 3.23926490603, 0.0947085812114
8701593, 2676597, 3.25099109055, 0.0947085812114
8630819, 2660917, 3.24355062559, 0.0947085812114
8601883, 2652105, 3.2434172101, 0.0947085812114
8628213, 2658227, 3.24585259272, 0.0947085812114
8622576, 2659049, 3.24272926148, 0.0947085812114
8602586, 2652479, 3.2432249228, 0.0947085812114
8594272, 2652917, 3.23955555338, 0.0947085812114
8672298, 2663313, 3.25620683712, 0.0947085812114
8652076, 2652531, 3.26181899476, 0.0947085812114
8657574, 2657943, 3.25724592288, 0.0947085812114
8660492, 2657211, 3.25924136247, 0.0947085812114
8647580, 2657127, 3.25448501332, 0.0947085812114
8657337, 2657735, 3.25741166821, 0.0947085812114
8661950, 2653743, 3.26405006061, 0.0947085812114
8698704, 2663105, 3.26637665432, 0.0947085812114
8664321, 2656725, 3.26127883014, 0.0947085812114
8648572, 2653959, 3.25874363545, 0.0947085812114
8640448, 2650181, 3.26032372883, 0.0947085812114
8687886, 2657631, 3.26903396295, 0.0947085812114
8666747, 2645139, 3.27648074449, 0.0947085812114
8658405, 2650417, 3.26680858144, 0.0947085812114
8641392, 2646447, 3.26528058185, 0.0947085812114
8641212, 2658663, 3.25020959783, 0.0947085812114
8601641, 2652327, 3.24305449517, 0.0947085812114
8613137, 2655175, 3.24390558061, 0.0947085812114
8614898, 2653851, 3.24618752145, 0.0947085812114
8623098, 2655859, 3.24682070848, 0.0947085812114
8612236, 2645199, 3.25579890209, 0.0947085812114
8621949, 2646757, 3.25755216667, 0.0947085812114
8636825, 2659831, 3.24713299454, 0.0947085812114
8644930, 2660055, 3.2499064869, 0.0947085812114
8631716, 2659641, 3.24544402797, 0.0947085812114
8689634, 2652871, 3.27555844216, 0.0947085812114
8620487, 2655193, 3.24665174999, 0.0947085812114
8613643, 2654581, 3.2448220642, 0.0947085812114
8670617, 2668379, 3.24939485733, 0.0947085812114
8628412, 2659741, 3.2440797807, 0.0947085812114
8617676, 2656009, 3.24459593322, 0.0947085812114
8630416, 2658459, 3.24639800727, 0.0947085812114
8632422, 2656487, 3.24956305075, 0.0947085812114
8633431, 2660213, 3.2453908766, 0.0947085812114
8652887, 2657353, 3.25620532914, 0.0947085812114
8671182, 2643647, 3.28000750478, 0.0947085812114
8646085, 2656021, 3.25527734909, 0.0947085812114
8667674, 2660075, 3.25843218706, 0.0947085812114
8656358, 2658209, 3.25646252797, 0.0947085812114
8650589, 2655339, 3.25780964314, 0.0947085812114
8663062, 2656737, 3.26079020995, 0.0947085812114
8649046, 2655417, 3.25713287216, 0.0947085812114
8677298, 2656303, 3.26668230243, 0.0947085812114
